japantimes.co.jp,0.80,0.81,90,60,72,72,61,3645,,3179,0.056,5014985,67905,7010,800,3639,82,VeryStrong
irna.ir,0.70,0.76,80,61,60,60,47,1652,,1721,0.389,5482040,23443,9196,204,52870,28,VeryStrong
buffalonews.com,0.70,0.75,78,60,38,38,41,36108,8102,31519,0.000,3605504,30127,19562,256,7692,32,VeryStrong
wtop.com,0.70,0.79,85,61,49,49,45,23988,4591,18466,0.056,2024062,39274,3879,239,427841,45,VeryStrong
foreca.com,0.50,0.56,55,48,52,52,48,18247,,14945,0.056,25993393,3299,4201,15,317,11,VeryStrong
mysanantonio.com,0.70,0.77,84,58,60,60,62,42832,8234,43964,0.056,70795266,29698,30092,262,6778,36,VeryStrong
spectator.co.uk,0.70,0.75,83,56,63,63,60,38497,25231,29494,0.056,4409109,32185,4037,289,18,15,VeryStrong
houstonchronicle.com,0.70,0.74,81,56,57,57,68,14438,3365,12809,0.056,4809125,32716,11189,332,2478,37,VeryStrong
huffingtonpost.com,0.80,0.91,94,75,63,63,60,11516,2574,9776,0.056,61880593,394166,162465,2576,7507,338,VeryStrong
newsday.com,0.80,0.82,,,,,,13591,2410,11255,0.056,,,,,,,
commondreams.org,0.70,0.78,84,61,67,67,66,12186,3873,9253,0.056,5972040,36711,294671,404,33,14,VeryStrong
upi.com,0.80,0.82,90,62,66,66,65,14943,4556,13113,0.056,15061690,60267,8016,635,3249,79,VeryStrong
seattlepi.com,0.70,0.78,85,60,58,58,50,23158,5520,18383,0.056,2540133,37340,3095,364,5223,37,VeryStrong
tampabay.com,0.70,0.80,87,61,52,52,61,11126,1976,8981,0.056,4370733,57088,8664,403,2891,62,VeryStrong
siasat.com,0.60,0.65,71,50,47,47,46,10949,,10650,0.056,639065,15060,173,66,14,7,VeryStrong
ocregister.com,0.70,0.80,88,60,65,65,65,11736,1962,9731,0.056,10449636,50907,7798,315,11010,48,VeryStrong
alternet.org,0.70,0.80,84,64,44,44,45,36284,7783,28289,0.056,6289277,49726,3038,434,40,27,VeryStrong
journalstar.com,0.70,0.71,74,58,52,52,48,46215,11278,43631,0.056,6770365,17973,1855,142,921,25,VeryStrong
sltrib.com,0.70,0.76,83,58,63,63,64,17609,3432,14173,0.056,8422386,40768,4195,311,7886,45,VeryStrong
desmoinesregister.com,0.70,0.76,81,59,62,62,64,35131,8049,27370,0.056,9891066,34046,9580,280,1934,44,VeryStrong
macleans.ca,0.70,0.76,,,,,,18698,0,15444,0.056,,,,,,,
palmbeachpost.com,0.70,0.76,85,56,55,55,48,24660,4777,19539,0.056,2083093,28840,3577,180,2914,20,VeryStrong
timesunion.com,0.70,0.77,83,59,59,59,56,39019,8930,33553,0.056,4687043,37546,6661,332,2900,41,VeryStrong
topix.com,0.70,0.77,85,58,70,70,48,14576,3063,13517,0.167,11162684,15359,1749,151,6,4,VeryStrong
vancouversun.com,0.80,0.82,89,62,51,51,53,22386,,18088,0.056,4945227,39258,1289,227,6588,49,VeryStrong
fd.nl,0.70,0.73,78,57,47,47,60,84977,,79141,0.111,8841756,12925,52,24,4,2,VeryStrong
adweek.com,0.80,0.84,92,63,71,71,78,9328,1853,7605,0.056,10651310,87759,4471,613,86,21,VeryStrong
parade.com,0.70,0.78,85,60,35,35,33,6608,1998,5323,0.056,2945622,26020,1260,226,209,34,VeryStrong
indystar.com,0.70,0.76,83,58,61,61,70,27764,4384,21878,0.611,7055758,33528,60948,276,1932,40,VeryStrong
tennessean.com,0.70,0.77,84,58,66,66,70,27483,6489,21250,0.000,2901764,35325,8042,268,4038,44,VeryStrong
thebetterindia.com,0.60,0.68,75,50,28,28,52,14636,,12578,0.056,508544,7425,252,72,4956,10,VeryStrong
c-span.org,0.70,0.80,88,60,76,76,66,19394,3587,15346,0.056,6314147,46528,308716,1045,4830,161,VeryStrong
thestranger.com,0.70,0.73,,,,,,57390,16108,48890,0.056,,,,,,,
reviewjournal.com,0.70,0.77,85,57,64,64,68,17811,2736,14811,0.056,9605293,43747,2525,240,2723,42,VeryStrong
newstatesman.com,0.70,0.75,82,57,63,63,68,35366,13738,25147,0.056,1923377,36987,8384,463,32,21,VeryStrong
